,datetime,day_ahead_price_DE,day_ahead_price_FR,spread
0,2022-01-01 00:00:00,50.05,89.06,39.010000000000005
1,2022-01-01 01:00:00,41.33,78.48,37.150000000000006
2,2022-01-01 02:00:00,43.22,85.16,41.94
3,2022-01-01 03:00:00,45.46,50.0,4.539999999999999
4,2022-01-01 04:00:00,37.67,37.67,0.0
5,2022-01-01 05:00:00,39.7,39.7,0.0
6,2022-01-01 06:00:00,40.59,40.59,0.0
7,2022-01-01 07:00:00,43.26,43.26,0.0
8,2022-01-01 08:00:00,49.66,49.66,0.0
9,2022-01-01 09:00:00,70.05,70.05,0.0
10,2022-01-01 10:00:00,76.79,76.79,0.0
11,2022-01-01 11:00:00,84.1,84.1,0.0
12,2022-01-01 12:00:00,94.74,94.74,0.0
13,2022-01-01 13:00:00,96.8,96.8,0.0
14,2022-01-01 14:00:00,97.17,97.17,0.0
15,2022-01-01 15:00:00,101.0,98.52,2.480000000000004
16,2022-01-01 16:00:00,126.6,114.5,12.099999999999994
17,2022-01-01 17:00:00,149.97,149.97,0.0
18,2022-01-01 18:00:00,146.33,146.33,0.0
19,2022-01-01 19:00:00,140.28,140.28,0.0
20,2022-01-01 20:00:00,121.88,121.88,0.0
21,2022-01-01 21:00:00,102.61,102.61,0.0
22,2022-01-01 22:00:00,97.46,97.46,0.0
23,2022-01-01 23:00:00,97.46,97.46,0.0
24,2022-01-02 00:00:00,57.08,57.08,0.0
25,2022-01-02 01:00:00,52.59,52.59,0.0
26,2022-01-02 02:00:00,48.97,48.97,0.0
27,2022-01-02 03:00:00,34.94,34.94,0.0
28,2022-01-02 04:00:00,29.56,29.56,0.0
29,2022-01-02 05:00:00,33.97,33.97,0.0
30,2022-01-02 06:00:00,34.52,34.52,0.0
31,2022-01-02 07:00:00,41.8,41.8,0.0
32,2022-01-02 08:00:00,48.95,48.95,0.0
33,2022-01-02 09:00:00,60.01,60.01,0.0
34,2022-01-02 10:00:00,70.09,70.09,0.0
35,2022-01-02 11:00:00,66.26,66.26,0.0
36,2022-01-02 12:00:00,64.54,64.54,0.0
37,2022-01-02 13:00:00,46.96,46.96,0.0
38,2022-01-02 14:00:00,40.01,40.01,0.0
39,2022-01-02 15:00:00,29.11,39.3,10.189999999999998
40,2022-01-02 16:00:00,32.76,40.79,8.030000000000001
41,2022-01-02 17:00:00,42.97,47.91,4.939999999999998
42,2022-01-02 18:00:00,60.96,65.09,4.130000000000003
43,2022-01-02 19:00:00,60.94,67.85,6.909999999999997
44,2022-01-02 20:00:00,54.12,62.22,8.100000000000001
45,2022-01-02 21:00:00,46.16,46.16,0.0
46,2022-01-02 22:00:00,46.29,46.29,0.0
47,2022-01-02 23:00:00,46.29,46.29,0.0
48,2022-01-03 00:00:00,0.31,2.71,2.4
49,2022-01-03 01:00:00,-0.01,1.71,1.72
50,2022-01-03 02:00:00,-0.07,1.24,1.31
51,2022-01-03 03:00:00,-1.05,0.06,1.11
52,2022-01-03 04:00:00,-1.0,0.09,1.09
53,2022-01-03 05:00:00,0.32,1.44,1.1199999999999999
54,2022-01-03 06:00:00,37.55,41.11,3.5600000000000023
55,2022-01-03 07:00:00,88.76,90.54,1.7800000000000011
56,2022-01-03 08:00:00,122.93,161.79,38.859999999999985
57,2022-01-03 09:00:00,110.17,180.36,70.19000000000001
58,2022-01-03 10:00:00,93.38,125.03,31.650000000000006
59,2022-01-03 11:00:00,90.73,100.74,10.009999999999991
60,2022-01-03 12:00:00,82.37,96.39,14.019999999999996
61,2022-01-03 13:00:00,80.9,95.22,14.319999999999993
62,2022-01-03 14:00:00,80.99,102.67,21.680000000000007
63,2022-01-03 15:00:00,98.05,112.87,14.820000000000007
64,2022-01-03 16:00:00,123.51,126.8,3.289999999999992
65,2022-01-03 17:00:00,148.49,148.49,0.0
66,2022-01-03 18:00:00,138.0,175.06,37.06
67,2022-01-03 19:00:00,117.64,180.0,62.36
68,2022-01-03 20:00:00,117.71,146.43,28.720000000000013
69,2022-01-03 21:00:00,95.95,105.71,9.759999999999991
70,2022-01-03 22:00:00,105.68,114.11,8.429999999999993
71,2022-01-03 23:00:00,105.68,114.11,8.429999999999993
72,2022-01-04 00:00:00,103.7,125.47,21.769999999999996
73,2022-01-04 01:00:00,108.27,115.55,7.280000000000001
74,2022-01-04 02:00:00,105.92,113.29,7.3700000000000045
75,2022-01-04 03:00:00,103.41,105.81,2.4000000000000057
76,2022-01-04 04:00:00,102.71,105.0,2.2900000000000063
77,2022-01-04 05:00:00,114.23,115.11,0.8799999999999955
78,2022-01-04 06:00:00,156.91,156.91,0.0
79,2022-01-04 07:00:00,182.64,182.64,0.0
80,2022-01-04 08:00:00,178.91,178.91,0.0
81,2022-01-04 09:00:00,190.0,190.0,0.0
82,2022-01-04 10:00:00,189.88,189.88,0.0
83,2022-01-04 11:00:00,182.42,182.42,0.0
84,2022-01-04 12:00:00,182.46,182.46,0.0
85,2022-01-04 13:00:00,179.59,179.59,0.0
86,2022-01-04 14:00:00,179.0,179.0,0.0
87,2022-01-04 15:00:00,180.93,180.93,0.0
88,2022-01-04 16:00:00,166.69,166.69,0.0
89,2022-01-04 17:00:00,189.88,189.88,0.0
90,2022-01-04 18:00:00,184.94,184.94,0.0
91,2022-01-04 19:00:00,178.99,178.99,0.0
92,2022-01-04 20:00:00,156.12,156.12,0.0
93,2022-01-04 21:00:00,140.92,148.65,7.730000000000018
94,2022-01-04 22:00:00,137.92,137.92,0.0
95,2022-01-04 23:00:00,137.92,137.92,0.0
96,2022-01-05 00:00:00,105.31,120.11,14.799999999999997
97,2022-01-05 01:00:00,97.29,105.1,7.809999999999988
98,2022-01-05 02:00:00,84.5,84.5,0.0
99,2022-01-05 03:00:00,75.38,75.38,0.0
100,2022-01-05 04:00:00,79.11,79.11,0.0
101,2022-01-05 05:00:00,94.79,94.79,0.0
102,2022-01-05 06:00:00,99.16,169.04,69.88
103,2022-01-05 07:00:00,101.15,215.98,114.82999999999998
104,2022-01-05 08:00:00,129.56,211.13,81.57
105,2022-01-05 09:00:00,113.37,226.52,113.15
106,2022-01-05 10:00:00,94.43,224.45,130.01999999999998
107,2022-01-05 11:00:00,98.1,202.8,104.70000000000002
108,2022-01-05 12:00:00,95.68,205.0,109.32
109,2022-01-05 13:00:00,96.8,197.34,100.54
110,2022-01-05 14:00:00,107.32,195.6,88.28
111,2022-01-05 15:00:00,119.48,200.0,80.52
112,2022-01-05 16:00:00,137.28,206.07,68.78999999999999
113,2022-01-05 17:00:00,148.09,242.1,94.00999999999999
114,2022-01-05 18:00:00,139.88,265.0,125.12
115,2022-01-05 19:00:00,135.75,265.0,129.25
116,2022-01-05 20:00:00,119.93,241.93,122.0
117,2022-01-05 21:00:00,98.09,218.95,120.85999999999999
118,2022-01-05 22:00:00,118.71,207.46,88.75000000000001
119,2022-01-05 23:00:00,118.71,207.46,88.75000000000001
120,2022-01-06 00:00:00,99.85,207.15,107.30000000000001
121,2022-01-06 01:00:00,101.32,204.22,102.9
122,2022-01-06 02:00:00,110.01,191.82,81.80999999999999
123,2022-01-06 03:00:00,111.55,180.7,69.14999999999999
124,2022-01-06 04:00:00,123.37,170.1,46.72999999999999
125,2022-01-06 05:00:00,149.94,194.38,44.44
126,2022-01-06 06:00:00,185.92,204.22,18.30000000000001
127,2022-01-06 07:00:00,228.25,228.25,0.0
128,2022-01-06 08:00:00,228.92,240.98,12.060000000000002
129,2022-01-06 09:00:00,212.9,257.44,44.53999999999999
130,2022-01-06 10:00:00,215.5,245.24,29.74000000000001
131,2022-01-06 11:00:00,231.9,231.9,0.0
132,2022-01-06 12:00:00,226.0,226.0,0.0
133,2022-01-06 13:00:00,209.2,209.2,0.0
134,2022-01-06 14:00:00,216.06,216.06,0.0
135,2022-01-06 15:00:00,230.77,230.77,0.0
136,2022-01-06 16:00:00,245.95,245.95,0.0
137,2022-01-06 17:00:00,274.11,274.11,0.0
138,2022-01-06 18:00:00,273.44,273.44,0.0
139,2022-01-06 19:00:00,245.48,278.36,32.880000000000024
140,2022-01-06 20:00:00,226.14,251.71,25.57000000000002
141,2022-01-06 21:00:00,208.31,229.96,21.650000000000006
142,2022-01-06 22:00:00,178.75,216.44,37.69
143,2022-01-06 23:00:00,178.75,216.44,37.69
144,2022-01-07 00:00:00,128.92,213.47,84.55000000000001
145,2022-01-07 01:00:00,118.4,189.0,70.6
146,2022-01-07 02:00:00,103.01,180.0,76.99
147,2022-01-07 03:00:00,101.91,164.9,62.99000000000001
148,2022-01-07 04:00:00,101.98,162.8,60.82000000000001
149,2022-01-07 05:00:00,114.99,165.0,50.010000000000005
150,2022-01-07 06:00:00,140.19,165.2,25.00999999999999
151,2022-01-07 07:00:00,152.64,215.89,63.25
152,2022-01-07 08:00:00,160.97,254.19,93.22
153,2022-01-07 09:00:00,161.85,257.24,95.39000000000001
154,2022-01-07 10:00:00,161.37,254.18,92.81
155,2022-01-07 11:00:00,166.06,241.22,75.16
156,2022-01-07 12:00:00,166.54,240.2,73.66
157,2022-01-07 13:00:00,166.04,212.69,46.650000000000006
158,2022-01-07 14:00:00,169.43,207.05,37.620000000000005
159,2022-01-07 15:00:00,189.7,210.11,20.410000000000025
160,2022-01-07 16:00:00,201.97,220.21,18.24000000000001
161,2022-01-07 17:00:00,243.11,243.84,0.7299999999999898
162,2022-01-07 18:00:00,253.81,260.0,6.189999999999998
163,2022-01-07 19:00:00,237.05,250.0,12.949999999999989
164,2022-01-07 20:00:00,224.33,239.09,14.759999999999991
165,2022-01-07 21:00:00,213.81,213.81,0.0
166,2022-01-07 22:00:00,185.94,216.13,30.189999999999998
167,2022-01-07 23:00:00,185.94,216.13,30.189999999999998
168,2022-01-08 00:00:00,164.17,184.96,20.79000000000002
169,2022-01-08 01:00:00,152.83,162.79,9.95999999999998
170,2022-01-08 02:00:00,166.0,166.0,0.0
171,2022-01-08 03:00:00,160.86,161.63,0.7699999999999818
172,2022-01-08 04:00:00,160.0,160.0,0.0
173,2022-01-08 05:00:00,154.3,154.3,0.0
174,2022-01-08 06:00:00,166.0,166.0,0.0
175,2022-01-08 07:00:00,182.91,182.91,0.0
176,2022-01-08 08:00:00,215.89,215.89,0.0
177,2022-01-08 09:00:00,231.0,231.0,0.0
178,2022-01-08 10:00:00,228.95,228.95,0.0
179,2022-01-08 11:00:00,215.39,215.39,0.0
180,2022-01-08 12:00:00,206.68,206.68,0.0
181,2022-01-08 13:00:00,185.0,185.0,0.0
182,2022-01-08 14:00:00,169.52,169.52,0.0
183,2022-01-08 15:00:00,162.8,162.8,0.0
184,2022-01-08 16:00:00,161.34,161.73,0.38999999999998636
185,2022-01-08 17:00:00,189.9,189.9,0.0
186,2022-01-08 18:00:00,170.71,189.16,18.44999999999999
187,2022-01-08 19:00:00,140.23,185.53,45.30000000000001
188,2022-01-08 20:00:00,102.54,159.47,56.92999999999999
189,2022-01-08 21:00:00,102.18,126.09,23.909999999999997
190,2022-01-08 22:00:00,102.29,123.73,21.439999999999998
191,2022-01-08 23:00:00,102.29,123.73,21.439999999999998
192,2022-01-09 00:00:00,85.03,109.18,24.150000000000006
193,2022-01-09 01:00:00,84.4,89.61,5.209999999999994
194,2022-01-09 02:00:00,80.24,80.24,0.0
195,2022-01-09 03:00:00,55.46,55.46,0.0
196,2022-01-09 04:00:00,49.29,45.82,3.469999999999999
197,2022-01-09 05:00:00,50.64,48.5,2.1400000000000006
198,2022-01-09 06:00:00,74.29,74.29,0.0
199,2022-01-09 07:00:00,84.44,89.78,5.340000000000003
200,2022-01-09 08:00:00,97.26,104.79,7.530000000000001
201,2022-01-09 09:00:00,119.97,147.36,27.390000000000015
202,2022-01-09 10:00:00,134.96,149.48,14.519999999999982
203,2022-01-09 11:00:00,149.4,157.71,8.310000000000002
204,2022-01-09 12:00:00,165.13,167.63,2.5
205,2022-01-09 13:00:00,165.06,165.06,0.0
206,2022-01-09 14:00:00,170.09,170.09,0.0
207,2022-01-09 15:00:00,189.04,189.04,0.0
208,2022-01-09 16:00:00,190.96,190.96,0.0
209,2022-01-09 17:00:00,223.3,223.3,0.0
210,2022-01-09 18:00:00,243.94,243.94,0.0
211,2022-01-09 19:00:00,240.0,240.0,0.0
212,2022-01-09 20:00:00,230.82,230.82,0.0
213,2022-01-09 21:00:00,214.02,214.02,0.0
214,2022-01-09 22:00:00,215.88,215.88,0.0
215,2022-01-09 23:00:00,215.88,215.88,0.0
216,2022-01-10 00:00:00,196.23,196.23,0.0
217,2022-01-10 01:00:00,191.85,191.85,0.0
218,2022-01-10 02:00:00,195.91,195.91,0.0
219,2022-01-10 03:00:00,186.66,186.66,0.0
220,2022-01-10 04:00:00,178.04,178.04,0.0
221,2022-01-10 05:00:00,191.65,191.65,0.0
222,2022-01-10 06:00:00,237.44,237.44,0.0
223,2022-01-10 07:00:00,299.95,299.95,0.0
224,2022-01-10 08:00:00,313.92,313.92,0.0
225,2022-01-10 09:00:00,315.0,315.0,0.0
226,2022-01-10 10:00:00,310.41,310.41,0.0
227,2022-01-10 11:00:00,310.08,310.08,0.0
228,2022-01-10 12:00:00,300.0,300.0,0.0
229,2022-01-10 13:00:00,297.01,297.01,0.0
230,2022-01-10 14:00:00,299.96,299.96,0.0
231,2022-01-10 15:00:00,306.45,302.73,3.7199999999999704
232,2022-01-10 16:00:00,302.73,297.97,4.759999999999991
233,2022-01-10 17:00:00,315.47,313.79,1.6800000000000068
234,2022-01-10 18:00:00,310.82,310.82,0.0
235,2022-01-10 19:00:00,294.98,294.98,0.0
236,2022-01-10 20:00:00,267.45,267.45,0.0
237,2022-01-10 21:00:00,242.29,242.23,0.060000000000002274
238,2022-01-10 22:00:00,217.03,217.03,0.0
239,2022-01-10 23:00:00,217.03,217.03,0.0
240,2022-01-11 00:00:00,210.34,210.34,0.0
241,2022-01-11 01:00:00,202.42,202.42,0.0
242,2022-01-11 02:00:00,197.6,197.6,0.0
243,2022-01-11 03:00:00,193.0,193.0,0.0
244,2022-01-11 04:00:00,194.9,194.9,0.0
245,2022-01-11 05:00:00,204.45,204.45,0.0
246,2022-01-11 06:00:00,237.13,230.92,6.210000000000008
247,2022-01-11 07:00:00,298.68,286.61,12.069999999999993
248,2022-01-11 08:00:00,302.02,300.02,2.0
249,2022-01-11 09:00:00,297.16,297.16,0.0
250,2022-01-11 10:00:00,277.02,277.02,0.0
251,2022-01-11 11:00:00,266.43,261.69,4.740000000000009
252,2022-01-11 12:00:00,254.92,249.44,5.47999999999999
253,2022-01-11 13:00:00,248.89,247.7,1.1899999999999977
254,2022-01-11 14:00:00,255.01,255.01,0.0
255,2022-01-11 15:00:00,277.9,277.9,0.0
256,2022-01-11 16:00:00,289.94,289.94,0.0
257,2022-01-11 17:00:00,316.4,316.4,0.0
258,2022-01-11 18:00:00,315.9,315.9,0.0
259,2022-01-11 19:00:00,309.2,309.2,0.0
260,2022-01-11 20:00:00,285.33,285.33,0.0
261,2022-01-11 21:00:00,245.44,245.0,0.4399999999999977
262,2022-01-11 22:00:00,237.27,235.22,2.0500000000000114
263,2022-01-11 23:00:00,237.27,235.22,2.0500000000000114
264,2022-01-12 00:00:00,196.65,196.65,0.0
265,2022-01-12 01:00:00,187.1,187.1,0.0
266,2022-01-12 02:00:00,184.27,184.27,0.0
267,2022-01-12 03:00:00,179.58,179.58,0.0
268,2022-01-12 04:00:00,178.33,178.33,0.0
269,2022-01-12 05:00:00,193.5,193.5,0.0
270,2022-01-12 06:00:00,240.56,236.76,3.8000000000000114
271,2022-01-12 07:00:00,273.18,273.18,0.0
272,2022-01-12 08:00:00,300.1,300.1,0.0
273,2022-01-12 09:00:00,292.74,292.74,0.0
274,2022-01-12 10:00:00,275.5,275.5,0.0
275,2022-01-12 11:00:00,258.65,258.65,0.0
276,2022-01-12 12:00:00,245.11,245.11,0.0
277,2022-01-12 13:00:00,232.08,232.08,0.0
278,2022-01-12 14:00:00,234.77,234.77,0.0
279,2022-01-12 15:00:00,240.01,240.01,0.0
280,2022-01-12 16:00:00,255.0,255.0,0.0
281,2022-01-12 17:00:00,284.82,284.82,0.0
282,2022-01-12 18:00:00,285.97,285.97,0.0
283,2022-01-12 19:00:00,269.03,269.03,0.0
284,2022-01-12 20:00:00,235.25,253.1,17.849999999999994
285,2022-01-12 21:00:00,191.5,222.79,31.289999999999992
286,2022-01-12 22:00:00,193.69,213.64,19.94999999999999
287,2022-01-12 23:00:00,193.69,213.64,19.94999999999999
288,2022-01-13 00:00:00,173.14,190.0,16.860000000000014
289,2022-01-13 01:00:00,161.69,188.72,27.03
290,2022-01-13 02:00:00,153.58,187.87,34.28999999999999
291,2022-01-13 03:00:00,147.07,182.88,35.81
292,2022-01-13 04:00:00,152.47,186.65,34.18000000000001
293,2022-01-13 05:00:00,171.26,187.42,16.159999999999997
294,2022-01-13 06:00:00,192.03,195.09,3.0600000000000023
295,2022-01-13 07:00:00,215.24,236.26,21.019999999999982
296,2022-01-13 08:00:00,235.9,243.53,7.6299999999999955
297,2022-01-13 09:00:00,219.99,257.58,37.589999999999975
298,2022-01-13 10:00:00,180.08,254.17,74.08999999999997
299,2022-01-13 11:00:00,170.16,230.0,59.84
300,2022-01-13 12:00:00,152.53,223.12,70.59
301,2022-01-13 13:00:00,134.13,214.0,79.87
302,2022-01-13 14:00:00,171.01,214.88,43.870000000000005
303,2022-01-13 15:00:00,201.59,221.65,20.060000000000002
304,2022-01-13 16:00:00,205.38,243.44,38.06
305,2022-01-13 17:00:00,220.3,266.3,46.0
306,2022-01-13 18:00:00,212.76,274.0,61.24000000000001
307,2022-01-13 19:00:00,210.0,262.95,52.94999999999999
308,2022-01-13 20:00:00,192.69,252.46,59.77000000000001
309,2022-01-13 21:00:00,164.46,230.1,65.63999999999999
310,2022-01-13 22:00:00,164.2,217.65,53.45000000000002
311,2022-01-13 23:00:00,164.2,217.65,53.45000000000002
312,2022-01-14 00:00:00,120.04,205.0,84.96
313,2022-01-14 01:00:00,110.03,199.96,89.93
314,2022-01-14 02:00:00,108.24,196.42,88.17999999999999
315,2022-01-14 03:00:00,107.46,192.77,85.31000000000002
316,2022-01-14 04:00:00,109.82,192.43,82.61000000000001
317,2022-01-14 05:00:00,140.52,197.6,57.079999999999984
318,2022-01-14 06:00:00,176.04,218.9,42.860000000000014
319,2022-01-14 07:00:00,190.97,259.24,68.27000000000001
320,2022-01-14 08:00:00,216.99,284.66,67.67000000000002
321,2022-01-14 09:00:00,196.91,292.5,95.59
322,2022-01-14 10:00:00,162.92,274.1,111.18000000000004
323,2022-01-14 11:00:00,160.04,256.54,96.50000000000003
324,2022-01-14 12:00:00,154.01,243.74,89.73000000000002
325,2022-01-14 13:00:00,152.29,217.97,65.68
326,2022-01-14 14:00:00,186.94,213.01,26.069999999999993
327,2022-01-14 15:00:00,217.18,220.0,2.819999999999993
328,2022-01-14 16:00:00,224.91,238.05,13.140000000000015
329,2022-01-14 17:00:00,262.0,262.0,0.0
330,2022-01-14 18:00:00,260.04,280.67,20.629999999999995
331,2022-01-14 19:00:00,234.32,269.0,34.68000000000001
332,2022-01-14 20:00:00,215.04,243.07,28.03
333,2022-01-14 21:00:00,204.39,225.61,21.220000000000027
334,2022-01-14 22:00:00,194.29,216.68,22.390000000000015
335,2022-01-14 23:00:00,194.29,216.68,22.390000000000015
336,2022-01-15 00:00:00,222.01,222.01,0.0
337,2022-01-15 01:00:00,205.08,214.92,9.839999999999975
338,2022-01-15 02:00:00,194.62,209.61,14.990000000000009
339,2022-01-15 03:00:00,182.64,196.7,14.060000000000002
340,2022-01-15 04:00:00,187.83,193.04,5.2099999999999795
341,2022-01-15 05:00:00,190.58,195.05,4.469999999999999
342,2022-01-15 06:00:00,190.27,200.9,10.629999999999995
343,2022-01-15 07:00:00,204.46,217.21,12.75
344,2022-01-15 08:00:00,212.84,223.76,10.919999999999987
345,2022-01-15 09:00:00,230.0,230.0,0.0
346,2022-01-15 10:00:00,222.39,222.39,0.0
347,2022-01-15 11:00:00,214.92,214.92,0.0
348,2022-01-15 12:00:00,208.43,208.43,0.0
349,2022-01-15 13:00:00,200.0,200.0,0.0
350,2022-01-15 14:00:00,203.09,203.09,0.0
351,2022-01-15 15:00:00,213.98,213.98,0.0
352,2022-01-15 16:00:00,226.32,226.32,0.0
353,2022-01-15 17:00:00,260.0,260.0,0.0
354,2022-01-15 18:00:00,267.03,267.03,0.0
355,2022-01-15 19:00:00,261.41,261.41,0.0
356,2022-01-15 20:00:00,243.62,243.62,0.0
357,2022-01-15 21:00:00,220.1,227.85,7.75
358,2022-01-15 22:00:00,212.85,222.66,9.810000000000002
359,2022-01-15 23:00:00,212.85,222.66,9.810000000000002
360,2022-01-16 00:00:00,225.92,225.92,0.0
361,2022-01-16 01:00:00,216.0,216.0,0.0
362,2022-01-16 02:00:00,189.49,207.62,18.129999999999995
363,2022-01-16 03:00:00,181.98,197.22,15.240000000000009
364,2022-01-16 04:00:00,174.98,186.7,11.719999999999999
365,2022-01-16 05:00:00,165.91,186.6,20.689999999999998
366,2022-01-16 06:00:00,118.71,198.01,79.3
367,2022-01-16 07:00:00,119.45,200.03,80.58
368,2022-01-16 08:00:00,125.86,200.0,74.14
369,2022-01-16 09:00:00,129.46,204.86,75.4
370,2022-01-16 10:00:00,125.99,204.5,78.51
371,2022-01-16 11:00:00,131.83,204.43,72.6
372,2022-01-16 12:00:00,123.01,205.21,82.2
373,2022-01-16 13:00:00,122.49,195.02,72.53000000000002
374,2022-01-16 14:00:00,102.67,191.9,89.23
375,2022-01-16 15:00:00,121.95,196.92,74.96999999999998
376,2022-01-16 16:00:00,115.0,201.02,86.02000000000001
377,2022-01-16 17:00:00,125.42,222.87,97.45
378,2022-01-16 18:00:00,112.4,257.45,145.04999999999998
379,2022-01-16 19:00:00,97.49,265.36,167.87
380,2022-01-16 20:00:00,90.14,257.13,166.99
381,2022-01-16 21:00:00,97.09,241.9,144.81
382,2022-01-16 22:00:00,93.85,228.52,134.67000000000002
383,2022-01-16 23:00:00,93.85,228.52,134.67000000000002
384,2022-01-17 00:00:00,78.08,252.53,174.45
385,2022-01-17 01:00:00,34.0,242.23,208.23
386,2022-01-17 02:00:00,12.33,232.25,219.92
387,2022-01-17 03:00:00,10.09,215.01,204.92
388,2022-01-17 04:00:00,12.83,209.55,196.72
389,2022-01-17 05:00:00,36.16,222.78,186.62
390,2022-01-17 06:00:00,92.03,249.93,157.9
391,2022-01-17 07:00:00,102.8,297.21,194.40999999999997
392,2022-01-17 08:00:00,126.0,290.0,164.0
393,2022-01-17 09:00:00,100.9,306.09,205.18999999999997
394,2022-01-17 10:00:00,112.03,288.72,176.69000000000003
395,2022-01-17 11:00:00,111.25,272.94,161.69
396,2022-01-17 12:00:00,100.58,279.97,179.39000000000004
397,2022-01-17 13:00:00,111.65,255.46,143.81
398,2022-01-17 14:00:00,127.38,253.64,126.25999999999999
399,2022-01-17 15:00:00,168.85,256.99,88.14000000000001
400,2022-01-17 16:00:00,199.85,264.73,64.88000000000002
401,2022-01-17 17:00:00,249.99,276.49,26.5
402,2022-01-17 18:00:00,254.37,299.03,44.65999999999997
403,2022-01-17 19:00:00,237.28,288.69,51.41
404,2022-01-17 20:00:00,220.0,277.01,57.00999999999999
405,2022-01-17 21:00:00,215.94,257.64,41.69999999999999
406,2022-01-17 22:00:00,209.16,248.63,39.47
407,2022-01-17 23:00:00,209.16,248.63,39.47
408,2022-01-18 00:00:00,188.94,213.9,24.960000000000008
409,2022-01-18 01:00:00,192.68,203.27,10.590000000000003
410,2022-01-18 02:00:00,180.09,200.48,20.389999999999986
411,2022-01-18 03:00:00,188.09,194.52,6.430000000000007
412,2022-01-18 04:00:00,193.99,193.99,0.0
413,2022-01-18 05:00:00,205.07,205.0,0.06999999999999318
414,2022-01-18 06:00:00,229.1,229.1,0.0
415,2022-01-18 07:00:00,273.71,274.05,0.34000000000003183
416,2022-01-18 08:00:00,294.4,294.4,0.0
417,2022-01-18 09:00:00,290.64,290.64,0.0
418,2022-01-18 10:00:00,275.4,275.4,0.0
419,2022-01-18 11:00:00,265.1,265.1,0.0
420,2022-01-18 12:00:00,250.0,250.0,0.0
421,2022-01-18 13:00:00,244.27,244.27,0.0
422,2022-01-18 14:00:00,243.02,243.02,0.0
423,2022-01-18 15:00:00,249.22,249.22,0.0
424,2022-01-18 16:00:00,260.0,260.0,0.0
425,2022-01-18 17:00:00,278.0,278.0,0.0
426,2022-01-18 18:00:00,276.39,294.36,17.970000000000027
427,2022-01-18 19:00:00,255.03,278.41,23.380000000000024
428,2022-01-18 20:00:00,237.28,259.29,22.01000000000002
429,2022-01-18 21:00:00,224.19,240.0,15.810000000000002
430,2022-01-18 22:00:00,190.78,225.84,35.06
431,2022-01-18 23:00:00,190.78,225.84,35.06
432,2022-01-19 00:00:00,169.01,211.77,42.76000000000002
433,2022-01-19 01:00:00,163.48,199.85,36.370000000000005
434,2022-01-19 02:00:00,162.93,203.69,40.75999999999999
435,2022-01-19 03:00:00,160.01,193.91,33.900000000000006
436,2022-01-19 04:00:00,163.16,188.7,25.539999999999992
437,2022-01-19 05:00:00,165.59,195.36,29.77000000000001
438,2022-01-19 06:00:00,198.39,222.81,24.420000000000016
439,2022-01-19 07:00:00,227.42,283.8,56.380000000000024
440,2022-01-19 08:00:00,261.65,285.36,23.710000000000036
441,2022-01-19 09:00:00,252.67,270.11,17.440000000000026
442,2022-01-19 10:00:00,221.75,272.63,50.879999999999995
443,2022-01-19 11:00:00,193.62,278.02,84.39999999999998
444,2022-01-19 12:00:00,170.14,256.0,85.86000000000001
445,2022-01-19 13:00:00,160.47,240.0,79.53
446,2022-01-19 14:00:00,164.13,229.39,65.25999999999999
447,2022-01-19 15:00:00,180.5,235.31,54.81
448,2022-01-19 16:00:00,179.26,229.06,49.80000000000001
449,2022-01-19 17:00:00,173.99,236.0,62.00999999999999
450,2022-01-19 18:00:00,167.34,282.7,115.35999999999999
451,2022-01-19 19:00:00,135.61,273.89,138.27999999999997
452,2022-01-19 20:00:00,125.05,254.21,129.16000000000003
453,2022-01-19 21:00:00,120.9,222.26,101.35999999999999
454,2022-01-19 22:00:00,118.08,208.8,90.72000000000001
455,2022-01-19 23:00:00,118.08,208.8,90.72000000000001
456,2022-01-20 00:00:00,90.05,194.18,104.13000000000001
457,2022-01-20 01:00:00,78.94,185.18,106.24000000000001
458,2022-01-20 02:00:00,75.05,179.53,104.48
459,2022-01-20 03:00:00,72.13,171.43,99.30000000000001
460,2022-01-20 04:00:00,70.99,168.18,97.19000000000001
461,2022-01-20 05:00:00,87.7,181.5,93.8
462,2022-01-20 06:00:00,96.26,212.34,116.08
463,2022-01-20 07:00:00,118.95,257.23,138.28000000000003
464,2022-01-20 08:00:00,140.51,272.9,132.39
465,2022-01-20 09:00:00,130.27,281.62,151.35
466,2022-01-20 10:00:00,128.47,269.14,140.67
467,2022-01-20 11:00:00,111.95,268.78,156.82999999999998
468,2022-01-20 12:00:00,94.15,262.0,167.85
469,2022-01-20 13:00:00,85.54,242.02,156.48000000000002
470,2022-01-20 14:00:00,105.37,229.0,123.63
471,2022-01-20 15:00:00,111.32,219.91,108.59
472,2022-01-20 16:00:00,134.86,227.0,92.13999999999999
473,2022-01-20 17:00:00,176.05,248.51,72.45999999999998
474,2022-01-20 18:00:00,192.74,265.0,72.25999999999999
475,2022-01-20 19:00:00,180.0,265.45,85.44999999999999
476,2022-01-20 20:00:00,152.33,246.1,93.76999999999998
477,2022-01-20 21:00:00,137.91,220.56,82.65
478,2022-01-20 22:00:00,131.76,206.12,74.36000000000001
479,2022-01-20 23:00:00,131.76,206.12,74.36000000000001
480,2022-01-21 00:00:00,119.19,197.6,78.41
481,2022-01-21 01:00:00,117.87,187.0,69.13
482,2022-01-21 02:00:00,110.92,192.99,82.07000000000001
483,2022-01-21 03:00:00,113.14,186.69,73.55
